Age,Attrition,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
43,No,HR,9,3145,1,Male,56,3,3,Analyst,2,Single,17456,3,Yes,1,3,33,2,1,4,7
54,No,HR,45,3146,4,Female,64,3,4,Executive,5,Divorced,17937,2,No,3,1,55,2,18,7,5
49,No,Sales,21,3147,1,Male,28,4,3,Manager,2,Married,16187,4,Yes,2,4,68,1,18,9,3
49,No,Finance,42,3148,4,Male,59,3,3,Executive,4,Divorced,19970,2,No,1,1,40,4,12,5,7
54,No,HR,17,3149,4,Female,47,2,2,Assistant,4,Single,10489,3,Yes,4,1,32,3,1,11,6
38,No,HR,34,3150,3,Female,34,3,5,Assistant,4,Married,9744,4,Yes,1,4,43,1,28,6,8
27,No,HR,45,3151,2,Female,48,2,2,Analyst,1,Divorced,11801,2,Yes,1,2,70,1,24,1,0
45,No,Sales,45,3152,4,Female,81,3,2,Executive,1,Single,13692,3,Yes,3,1,91,3,19,13,9
59,No,Marketing,44,3153,2,Female,98,1,4,Executive,4,Married,16918,1,No,4,4,83,2,26,7,4
26,No,Finance,5,3154,4,Female,81,2,4,Assistant,3,Divorced,10484,2,Yes,2,1,73,3,14,5,5
49,No,Marketing,45,3155,4,Male,84,2,5,Assistant,5,Single,18823,1,Yes,4,3,29,1,14,4,5
26,No,IT,39,3156,3,Male,53,1,1,Analyst,1,Married,3108,1,Yes,3,2,66,4,26,3,9
22,No,IT,38,3157,4,Female,57,3,3,Manager,3,Divorced,4498,3,Yes,4,2,27,1,16,1,6
20,Yes,HR,40,3158,2,Female,53,2,3,Analyst,2,Married,12141,2,Yes,3,4,94,3,28,5,4
55,Yes,Marketing,10,3159,1,Male,99,1,2,Assistant,2,Married,18008,2,Yes,4,2,39,3,24,3,4
44,No,Sales,25,3160,1,Female,58,3,2,Analyst,3,Married,13586,1,Yes,3,3,30,3,6,8,0
56,No,Finance,10,3161,1,Female,15,2,5,Manager,5,Single,7917,2,Yes,3,4,65,2,17,12,9
20,No,Marketing,36,3162,1,Male,64,4,3,Assistant,2,Divorced,19005,3,No,3,1,94,2,13,13,4
34,No,Marketing,44,3163,3,Female,88,3,2,Manager,3,Married,10428,1,No,4,3,17,3,29,4,9
56,No,Finance,21,3164,4,Female,76,1,2,Analyst,3,Married,4057,2,Yes,4,2,9,4,23,3,0
32,Yes,Marketing,13,3165,2,Male,17,2,4,Manager,4,Married,17867,1,Yes,4,4,31,3,19,12,9
59,No,Marketing,19,3166,3,Male,92,3,1,Assistant,3,Single,12863,4,Yes,3,4,71,1,25,1,1
27,Yes,Finance,21,3167,3,Male,22,1,5,Assistant,5,Married,18605,3,Yes,2,2,84,3,25,12,0
24,No,Sales,39,3168,1,Male,62,3,1,Manager,4,Single,6625,3,Yes,4,4,84,2,20,10,7
28,No,Finance,30,3169,1,Male,55,2,1,Analyst,5,Single,18025,3,Yes,3,3,42,3,2,2,7
20,No,HR,12,3170,2,Female,50,3,5,Analyst,5,Married,11896,2,Yes,4,2,45,3,10,10,7
55,Yes,HR,42,3171,1,Female,71,2,3,Analyst,4,Married,15021,1,No,4,3,84,3,9,2,9
54,No,HR,38,3172,2,Female,99,1,2,Analyst,4,Single,19872,3,No,3,4,94,1,21,1,9
21,No,HR,4,3173,3,Female,92,3,5,Executive,2,Single,14298,1,Yes,2,2,26,2,27,8,0
59,No,IT,24,3174,1,Female,57,3,2,Executive,2,Married,13281,4,Yes,4,1,92,4,12,5,3
42,Yes,Sales,46,3175,3,Male,42,3,4,Manager,4,Single,11361,2,Yes,2,3,77,3,8,2,0
28,No,IT,40,3176,1,Female,99,3,1,Executive,5,Single,15208,3,No,2,4,8,1,9,8,3
53,No,Marketing,49,3177,3,Female,73,3,4,Executive,1,Married,10150,4,Yes,3,3,10,3,11,14,6
33,No,Marketing,45,3178,4,Female,43,4,1,Executive,3,Married,12784,4,Yes,4,3,70,2,1,10,9
23,No,Finance,31,3179,4,Female,52,3,3,Manager,4,Divorced,16155,3,No,2,3,4,1,11,5,6
49,Yes,HR,25,3180,2,Female,48,1,5,Executive,3,Married,11757,4,No,4,1,71,1,19,10,0
50,No,Finance,19,3181,4,Male,79,3,3,Analyst,2,Married,12609,2,No,3,4,58,1,23,14,9
57,No,Marketing,18,3182,1,Female,34,3,1,Analyst,3,Married,10355,3,Yes,3,3,66,2,2,5,1
30,No,HR,38,3183,3,Female,40,1,4,Manager,2,Divorced,17199,3,No,1,4,32,4,14,2,5
54,No,Sales,18,3184,4,Female,41,3,1,Manager,4,Single,13837,4,Yes,3,4,82,3,4,14,5
27,No,Marketing,24,3185,2,Female,37,4,3,Manager,2,Married,19363,3,No,1,4,46,1,20,8,0
22,No,Finance,47,3186,1,Female,85,2,3,Assistant,5,Married,11429,3,No,1,3,31,2,23,13,3
33,No,Finance,5,3187,3,Female,36,2,4,Executive,5,Divorced,19237,2,Yes,2,3,40,1,15,13,8
32,No,Marketing,27,3188,3,Male,61,2,4,Manager,5,Divorced,18846,4,No,4,2,8,4,2,3,7
51,No,IT,23,3189,1,Female,82,2,3,Manager,3,Divorced,14632,4,No,1,4,10,1,24,4,3
53,No,Sales,5,3190,2,Male,81,2,1,Manager,3,Single,13124,1,No,1,4,34,1,24,5,2
38,No,Marketing,9,3191,4,Male,80,3,1,Analyst,1,Divorced,5576,1,No,4,1,11,4,29,10,7
57,No,Marketing,7,3192,2,Female,83,2,5,Manager,3,Single,5071,4,Yes,1,2,11,2,16,9,8
35,Yes,Finance,1,3193,4,Female,96,2,3,Analyst,1,Married,13703,3,Yes,4,4,97,2,22,13,0
21,No,HR,47,3194,3,Female,29,1,5,Analyst,4,Married,14241,3,No,3,3,49,3,4,2,9
59,No,HR,12,3195,1,Male,58,1,3,Assistant,4,Married,7284,1,Yes,2,4,50,1,2,8,7
36,Yes,HR,44,3196,3,Female,65,3,5,Manager,4,Divorced,6535,4,Yes,2,1,35,3,15,5,4
53,No,Finance,37,3197,2,Female,79,1,2,Assistant,4,Married,9365,4,Yes,2,4,97,3,19,11,2
35,No,HR,45,3198,4,Female,39,2,1,Manager,3,Divorced,19283,4,No,3,1,29,1,19,9,9
57,No,Marketing,27,3199,1,Male,75,4,1,Executive,5,Single,18298,2,No,4,3,40,1,16,9,4
21,No,IT,27,3200,1,Male,31,1,2,Manager,5,Married,3352,4,No,2,2,2,4,12,10,9
21,No,IT,38,3201,1,Female,66,4,4,Manager,2,Single,6122,3,No,4,3,97,3,3,12,3
45,No,IT,42,3202,3,Male,72,2,2,Manager,4,Divorced,8207,3,Yes,3,4,48,1,20,3,0
32,No,HR,8,3203,4,Female,95,1,1,Manager,5,Divorced,17823,1,No,2,2,54,4,15,12,7
50,No,IT,16,3204,3,Male,71,4,3,Manager,1,Married,5926,3,Yes,2,1,31,1,7,9,6
53,Yes,HR,21,3205,2,Female,52,1,5,Manager,4,Married,8825,1,No,2,2,78,3,9,7,3
58,No,Marketing,13,3206,4,Male,83,3,1,Assistant,1,Divorced,7044,2,No,1,4,7,1,26,14,3
22,No,Marketing,24,3207,1,Female,51,2,2,Executive,3,Married,15388,4,Yes,1,1,50,1,29,9,4
27,No,Finance,41,3208,4,Female,89,2,3,Assistant,4,Married,7620,1,No,3,2,48,2,15,7,0
42,No,Finance,34,3209,4,Male,90,2,1,Executive,4,Single,4170,1,No,1,4,72,4,20,14,3
33,No,Sales,17,3210,1,Male,48,2,2,Assistant,5,Divorced,18505,4,Yes,4,4,89,1,13,8,4
46,No,Marketing,25,3211,3,Male,49,4,1,Assistant,3,Single,8640,1,No,4,1,62,2,7,4,7
48,No,HR,49,3212,3,Male,74,1,2,Manager,2,Married,7917,1,Yes,3,1,21,1,26,14,0
58,No,Sales,12,3213,1,Male,53,2,2,Assistant,1,Single,14825,4,Yes,3,2,37,3,22,14,3
58,No,Marketing,25,3214,1,Female,60,4,1,Executive,4,Divorced,10306,3,Yes,4,4,93,3,16,5,9
20,No,HR,24,3215,2,Female,30,4,3,Analyst,1,Single,17262,3,No,4,1,32,2,10,12,9
36,No,Marketing,22,3216,3,Male,45,3,1,Executive,4,Single,14125,2,No,1,1,13,1,25,6,6
49,No,Marketing,45,3217,4,Female,28,3,1,Assistant,4,Married,8801,2,No,1,4,68,2,24,4,4
32,No,HR,29,3218,3,Female,61,2,3,Analyst,2,Divorced,18498,1,No,4,1,9,1,2,14,0
40,No,Marketing,32,3219,3,Male,46,3,1,Manager,5,Married,5292,4,Yes,2,4,43,4,19,13,6
38,No,Marketing,36,3220,3,Female,91,4,5,Analyst,1,Married,17977,2,No,4,4,24,4,6,8,0
38,No,Marketing,43,3221,3,Female,31,1,5,Manager,1,Divorced,12425,3,Yes,2,4,83,1,21,13,1
44,No,Finance,33,3222,3,Male,70,4,5,Executive,3,Single,19577,3,No,4,1,51,1,18,14,7
41,No,IT,35,3223,4,Male,50,2,2,Analyst,3,Married,15619,2,No,4,2,74,4,2,5,8
50,No,Marketing,40,3224,4,Female,56,4,4,Analyst,5,Single,16839,4,No,3,2,50,2,21,3,7
36,No,HR,29,3225,3,Male,96,2,1,Analyst,5,Divorced,8197,1,Yes,4,2,50,4,21,1,7
42,No,Marketing,24,3226,2,Female,33,2,4,Manager,3,Married,16958,4,Yes,2,2,33,2,1,14,5
51,Yes,Finance,4,3227,4,Male,21,1,5,Manager,3,Single,11436,4,No,2,2,15,2,15,1,6
29,Yes,Finance,13,3228,2,Male,69,2,3,Executive,3,Single,6466,1,No,3,2,67,4,10,13,3
29,No,Marketing,14,3229,3,Male,44,1,5,Executive,5,Married,14959,2,No,3,4,56,4,27,14,4
55,No,Sales,22,3230,2,Male,90,3,1,Assistant,3,Divorced,19043,2,No,1,2,99,3,3,14,1
27,Yes,IT,47,3231,1,Female,89,1,4,Manager,2,Single,8212,3,Yes,3,3,52,2,25,13,9
39,Yes,HR,30,3232,1,Male,43,3,4,Executive,5,Divorced,8945,1,Yes,4,3,51,4,10,8,3
51,Yes,HR,2,3233,3,Male,81,1,2,Analyst,3,Married,9319,3,No,3,3,27,4,29,3,6
33,Yes,HR,42,3234,3,Female,48,2,3,Analyst,5,Single,15477,2,No,3,4,73,1,3,11,3
47,No,HR,37,3235,2,Female,48,4,5,Analyst,2,Single,17299,2,No,1,2,87,2,22,10,5
43,Yes,Finance,30,3236,3,Female,16,3,3,Executive,1,Single,19999,1,Yes,1,2,47,3,6,4,7
34,No,IT,41,3237,3,Female,41,3,1,Analyst,3,Divorced,17659,2,Yes,2,3,72,4,2,7,4
41,No,Marketing,46,3238,1,Male,61,1,2,Analyst,2,Single,14496,3,No,4,1,5,3,23,1,7
49,Yes,Marketing,39,3239,2,Female,71,2,5,Manager,4,Single,4531,3,Yes,2,3,36,3,25,6,3
23,No,Sales,27,3240,4,Male,31,3,1,Manager,5,Married,17439,2,No,2,4,9,2,9,1,1
32,No,Marketing,3,3241,4,Female,40,2,3,Executive,1,Single,19187,2,Yes,1,3,60,3,8,3,8
42,No,IT,26,3242,4,Male,24,4,2,Manager,4,Divorced,9571,4,No,1,3,94,4,21,4,1
27,Yes,Marketing,43,3243,2,Female,53,3,5,Assistant,3,Married,4775,3,Yes,3,3,99,3,24,11,6
37,Yes,Finance,13,3244,3,Male,23,2,3,Executive,4,Married,19285,3,Yes,3,1,40,4,25,14,5
31,No,Marketing,29,3245,3,Male,39,4,5,Assistant,3,Single,10136,1,No,4,3,51,3,1,7,1
50,Yes,HR,24,3246,1,Female,34,2,2,Assistant,2,Married,13681,1,Yes,1,2,33,3,17,2,2
33,Yes,HR,21,3247,3,Male,29,4,2,Executive,2,Single,18059,2,Yes,3,2,8,3,27,8,6
53,No,HR,27,3248,1,Male,25,4,3,Manager,1,Married,12341,1,Yes,1,4,28,2,13,6,5
37,No,HR,46,3249,4,Male,30,3,5,Manager,4,Divorced,8155,3,No,2,4,40,3,5,10,5
53,No,Finance,11,3250,4,Male,36,3,4,Executive,5,Single,16553,3,No,2,2,0,2,7,2,6
30,No,Finance,30,3251,3,Female,76,2,1,Assistant,2,Divorced,16714,4,Yes,2,2,63,1,29,14,4
31,No,Finance,3,3252,2,Male,38,2,2,Executive,2,Single,17590,3,Yes,4,3,11,2,9,14,0
34,No,Marketing,35,3253,2,Male,50,2,5,Executive,3,Divorced,18291,4,Yes,2,3,22,2,25,3,4
50,No,HR,10,3254,1,Female,32,4,3,Analyst,1,Divorced,19466,4,No,4,2,0,3,14,4,8
48,No,Sales,23,3255,4,Female,34,2,3,Analyst,1,Married,14572,3,No,1,3,94,3,19,6,1
45,No,Sales,40,3256,4,Female,22,3,2,Assistant,3,Single,13771,3,Yes,4,3,24,4,1,13,9
37,No,HR,35,3257,2,Male,29,4,2,Manager,5,Married,7936,3,No,4,3,37,4,3,1,2
51,No,IT,8,3258,1,Male,91,1,4,Analyst,2,Divorced,5074,3,Yes,1,2,3,4,16,5,1
41,Yes,Marketing,29,3259,2,Female,92,2,3,Analyst,1,Single,7474,2,No,3,4,42,3,8,8,4
57,Yes,Sales,47,3260,4,Male,61,1,5,Assistant,3,Divorced,13116,1,Yes,1,3,89,2,7,12,4
36,No,Finance,48,3261,2,Female,38,3,1,Executive,4,Divorced,18689,2,Yes,1,1,60,4,21,7,4
42,No,IT,48,3262,4,Male,61,1,1,Analyst,1,Divorced,11572,2,No,1,2,31,4,11,14,5
43,No,Finance,38,3263,4,Female,32,4,4,Manager,2,Divorced,3636,4,Yes,1,1,27,2,26,11,2
27,Yes,IT,37,3264,1,Male,46,4,5,Assistant,2,Married,3799,3,No,2,2,32,4,28,3,7
25,Yes,IT,26,3265,3,Female,98,4,1,Analyst,2,Divorced,19666,3,No,4,2,26,3,15,14,2
24,No,Marketing,12,3266,1,Male,56,4,1,Assistant,4,Married,3616,3,No,2,3,0,1,25,11,1
48,No,Finance,19,3267,3,Female,51,1,5,Analyst,4,Divorced,5088,4,No,2,4,7,1,13,2,8
47,No,Finance,27,3268,4,Male,47,3,5,Analyst,2,Single,4044,2,Yes,3,4,84,4,20,2,5
30,No,Sales,46,3269,1,Male,15,3,2,Assistant,3,Divorced,15529,2,No,2,3,22,1,6,10,6
20,Yes,HR,21,3270,1,Male,41,4,1,Manager,3,Divorced,19726,2,Yes,4,4,31,1,28,5,0
38,No,HR,28,3271,1,Female,31,2,1,Manager,2,Single,4666,1,Yes,2,4,2,3,5,8,2
28,No,Sales,7,3272,2,Male,60,2,4,Executive,3,Single,5464,1,No,1,1,43,3,22,6,6
46,No,IT,11,3273,4,Male,93,1,2,Analyst,5,Divorced,3037,3,No,4,2,53,2,4,6,7
53,Yes,Sales,27,3274,1,Male,92,4,2,Executive,2,Divorced,17808,4,Yes,1,3,5,4,19,7,1
23,No,Sales,14,3275,3,Female,48,1,1,Assistant,1,Married,13352,3,No,2,1,69,1,15,1,4
55,No,Finance,6,3276,2,Male,17,1,3,Executive,5,Single,19634,2,No,3,1,48,2,21,3,4
37,No,Sales,36,3277,2,Female,70,3,3,Assistant,5,Single,19647,4,Yes,2,2,58,4,5,11,8
34,No,IT,49,3278,4,Male,26,1,5,Manager,3,Married,8886,3,Yes,4,1,56,3,11,5,2
32,No,HR,7,3279,2,Female,40,4,2,Assistant,5,Divorced,8105,2,Yes,2,3,88,2,18,7,4
38,No,Marketing,44,3280,1,Female,38,2,1,Assistant,4,Divorced,4621,3,Yes,2,3,60,2,10,6,7
25,No,Sales,35,3281,4,Male,74,2,1,Executive,3,Single,8508,1,No,1,4,55,4,16,1,2
31,No,Sales,41,3282,4,Female,72,3,1,Analyst,3,Married,12957,1,Yes,3,3,40,4,4,9,5
56,No,Finance,9,3283,1,Female,77,3,4,Executive,4,Divorced,8861,1,Yes,3,4,13,1,29,13,8
36,No,Finance,44,3284,4,Male,22,1,3,Manager,5,Single,14733,4,No,1,4,82,1,19,3,9
42,No,Sales,15,3285,2,Female,90,2,4,Manager,3,Divorced,14448,4,No,2,2,76,4,23,12,3
45,No,Sales,4,3286,4,Female,87,3,1,Manager,3,Divorced,7752,2,No,4,2,36,1,5,7,6
48,Yes,IT,42,3287,4,Female,40,4,1,Analyst,1,Divorced,17265,4,No,4,4,40,4,15,12,7
52,No,HR,32,3288,2,Female,72,1,2,Executive,3,Single,11015,2,Yes,3,2,29,1,6,1,5
46,No,HR,9,3289,2,Male,52,1,2,Assistant,3,Married,4102,2,No,3,2,91,2,27,1,0
44,Yes,Marketing,13,3290,2,Female,63,4,3,Assistant,4,Married,10303,3,No,3,4,41,3,23,11,5
29,No,HR,14,3291,1,Female,57,1,5,Analyst,3,Divorced,6355,1,Yes,1,1,35,1,2,1,3
42,No,Marketing,30,3292,2,Male,73,4,1,Manager,3,Married,13568,3,No,1,4,55,3,10,13,2
40,Yes,Finance,1,3293,4,Male,97,1,2,Analyst,5,Divorced,5507,3,No,2,3,70,2,20,12,2
40,No,Marketing,49,3294,1,Female,35,3,3,Assistant,3,Single,13964,4,Yes,1,2,82,2,6,4,2
32,No,Marketing,7,3295,3,Male,27,2,4,Manager,2,Single,11998,4,No,2,3,77,4,19,1,0
56,Yes,HR,28,3296,3,Male,17,2,1,Analyst,2,Single,17822,1,Yes,2,2,25,1,6,13,9
52,No,Sales,41,3297,3,Male,46,4,5,Assistant,1,Divorced,18333,1,Yes,2,1,83,4,26,14,9
43,No,Finance,12,3298,1,Male,35,4,3,Assistant,2,Married,14221,2,No,4,2,13,2,15,1,0
30,No,IT,43,3299,2,Male,28,4,5,Analyst,2,Single,3640,4,No,1,3,38,4,1,9,1
36,No,Marketing,34,3300,2,Male,22,4,1,Assistant,4,Divorced,8925,3,Yes,2,4,95,3,8,14,4
23,No,Marketing,37,3301,4,Male,21,3,3,Executive,4,Married,14187,1,No,2,3,59,1,26,8,6
44,No,Marketing,18,3302,1,Male,97,1,2,Executive,1,Married,5099,1,No,3,3,93,4,21,5,4
49,No,Sales,24,3303,1,Male,73,1,5,Manager,4,Married,13834,4,No,2,2,27,3,11,13,2
28,No,IT,4,3304,2,Female,16,2,4,Executive,3,Divorced,17860,3,Yes,4,3,43,1,14,2,4
40,No,HR,14,3305,3,Female,83,3,4,Executive,1,Divorced,10898,2,No,1,1,44,1,1,7,5
39,No,Finance,38,3306,1,Female,58,3,5,Analyst,3,Divorced,15277,4,Yes,2,4,17,2,14,12,3
38,No,Sales,10,3307,3,Female,80,3,1,Manager,5,Single,18699,1,Yes,2,4,29,4,26,1,3
38,No,IT,20,3308,3,Female,32,4,1,Analyst,4,Divorced,6749,3,No,1,2,69,2,10,11,0
31,Yes,Finance,33,3309,2,Male,93,3,1,Analyst,3,Single,7746,1,Yes,2,3,69,3,27,9,6
56,Yes,HR,42,3310,1,Male,30,2,4,Executive,5,Single,15581,4,Yes,3,4,2,1,17,1,7
36,Yes,Finance,39,3311,1,Female,26,1,4,Executive,4,Single,9502,4,Yes,2,4,6,3,11,3,3
56,No,Marketing,2,3312,4,Female,74,1,2,Assistant,4,Divorced,15960,3,Yes,1,3,33,1,10,6,5
58,No,Marketing,36,3313,2,Male,68,2,1,Assistant,1,Single,12631,4,Yes,1,3,81,2,15,4,5
47,Yes,Sales,16,3314,1,Female,54,2,4,Manager,2,Divorced,7277,4,Yes,2,3,64,4,12,2,0
54,No,Finance,31,3315,3,Male,57,4,4,Executive,2,Divorced,7887,2,Yes,4,2,26,2,3,5,9
37,Yes,Marketing,44,3316,1,Female,36,3,1,Assistant,3,Single,11103,2,Yes,4,4,53,1,22,10,3
33,No,Sales,29,3317,4,Male,18,3,1,Analyst,1,Single,15954,4,Yes,1,3,78,3,18,1,5
54,Yes,Sales,36,3318,3,Female,90,2,4,Executive,2,Single,8933,1,No,4,1,42,2,24,1,8
26,No,Sales,15,3319,3,Male,35,2,5,Manager,3,Divorced,16013,3,Yes,4,1,23,1,27,11,3
32,Yes,HR,26,3320,3,Female,37,2,4,Manager,3,Divorced,7448,4,Yes,4,2,90,1,26,6,8
37,No,Marketing,34,3321,1,Female,56,3,2,Analyst,2,Single,11668,2,Yes,3,1,61,1,7,11,3
56,Yes,Marketing,42,3322,3,Male,55,1,3,Assistant,5,Single,8194,1,No,4,4,92,1,11,9,6
32,No,IT,22,3323,3,Male,30,2,1,Analyst,3,Married,17622,2,Yes,3,1,83,3,18,10,6
55,No,HR,7,3324,2,Female,50,2,2,Assistant,2,Single,8350,4,Yes,3,3,39,1,17,7,7
50,No,Marketing,5,3325,1,Female,31,2,5,Executive,5,Married,8696,1,No,4,1,29,3,23,10,6
21,No,Marketing,41,3326,4,Male,68,1,3,Manager,2,Married,6657,4,Yes,1,2,43,3,16,4,5
35,Yes,IT,30,3327,1,Male,96,3,4,Assistant,3,Divorced,12480,4,Yes,2,4,81,4,29,14,2
28,No,Finance,33,3328,1,Male,21,3,1,Analyst,5,Divorced,3268,3,No,4,2,82,3,29,8,9
28,No,Finance,45,3329,1,Female,55,1,4,Executive,3,Married,15588,3,No,4,2,14,4,23,1,6
57,No,HR,21,3330,1,Female,76,1,2,Assistant,2,Married,3089,4,No,1,3,48,3,3,14,5
30,No,Sales,17,3331,3,Male,98,4,1,Executive,1,Single,4925,4,No,3,1,86,2,26,13,9
41,No,IT,30,3332,2,Female,71,2,4,Executive,1,Married,16611,1,Yes,4,3,42,3,13,5,7
52,No,IT,2,3333,4,Female,47,1,1,Analyst,2,Single,6247,2,No,1,3,5,3,8,2,3
55,Yes,Marketing,26,3334,1,Male,40,1,2,Analyst,4,Divorced,19241,3,Yes,3,2,49,4,24,11,6
42,No,Marketing,27,3335,1,Female,38,4,4,Executive,5,Single,12794,2,No,1,4,45,3,5,3,6
53,No,IT,3,3336,2,Male,45,1,3,Executive,1,Divorced,8297,1,Yes,4,3,39,1,7,10,2
28,No,Sales,48,3337,3,Male,41,2,5,Assistant,2,Married,11196,2,Yes,2,3,29,4,19,4,7
43,No,Finance,3,3338,4,Female,63,4,4,Analyst,4,Married,8932,1,Yes,2,3,73,2,22,1,9
27,No,HR,41,3339,2,Female,87,4,1,Assistant,3,Married,6061,3,No,4,4,29,4,19,5,1
26,No,Finance,37,3340,3,Male,80,3,4,Manager,3,Single,19814,1,No,2,2,0,3,27,10,2
55,Yes,HR,25,3341,4,Male,84,2,1,Assistant,3,Divorced,11581,2,Yes,4,4,28,3,12,6,0
37,No,Sales,18,3342,4,Male,45,4,2,Executive,2,Divorced,11015,4,No,2,2,88,2,9,11,1
22,No,IT,15,3343,1,Female,39,2,5,Manager,5,Divorced,14742,2,Yes,3,2,94,3,23,1,0
47,No,Sales,37,3344,2,Male,30,2,1,Assistant,2,Divorced,6542,3,No,3,2,14,1,17,13,5
25,No,IT,33,3345,1,Male,20,1,4,Manager,4,Divorced,4373,2,No,3,3,16,1,24,4,4
40,Yes,Marketing,49,3346,2,Male,83,4,2,Analyst,5,Single,7839,3,Yes,1,2,7,4,25,2,5
47,No,HR,44,3347,3,Male,31,4,3,Assistant,3,Divorced,14490,1,Yes,1,3,73,3,10,1,2
59,No,Marketing,48,3348,3,Female,23,4,4,Assistant,1,Married,19836,4,Yes,2,1,45,1,18,14,6
20,No,IT,17,3349,4,Female,76,2,5,Analyst,1,Divorced,9049,2,No,4,3,56,2,1,5,3
55,No,HR,40,3350,3,Male,27,3,2,Assistant,1,Married,18883,1,No,4,1,78,4,15,12,0
40,No,HR,11,3351,2,Female,21,3,4,Manager,4,Single,13180,4,No,3,2,27,2,11,11,2
54,No,Marketing,6,3352,2,Female,32,4,1,Analyst,3,Single,11697,4,Yes,4,4,89,3,4,1,4
32,No,HR,15,3353,2,Female,59,3,1,Manager,1,Married,10028,2,Yes,2,2,83,1,25,14,6
29,Yes,IT,41,3354,1,Male,38,2,1,Assistant,5,Divorced,3495,2,No,2,3,76,4,6,8,8
29,No,IT,48,3355,3,Female,69,4,4,Assistant,1,Single,8036,1,No,1,3,30,1,27,2,4
32,No,Marketing,5,3356,1,Female,46,3,5,Assistant,4,Single,3385,4,No,3,3,50,3,13,5,0
56,No,Sales,34,3357,1,Male,21,1,1,Assistant,1,Single,14726,2,No,3,3,77,2,28,3,4
57,Yes,IT,39,3358,1,Male,34,2,4,Manager,4,Divorced,6614,1,Yes,4,3,28,3,26,6,0
43,Yes,IT,12,3359,2,Female,33,2,4,Assistant,4,Married,7771,2,Yes,4,1,77,3,8,6,6
21,No,HR,43,3360,4,Female,76,3,5,Analyst,5,Married,10280,3,Yes,2,3,13,3,7,8,8
41,No,HR,49,3361,1,Male,28,4,2,Analyst,4,Divorced,6517,4,Yes,4,3,83,1,5,11,5
36,Yes,IT,40,3362,2,Male,46,4,2,Executive,2,Single,3810,4,Yes,1,3,40,2,5,5,3
55,No,Marketing,33,3363,2,Male,23,2,4,Analyst,3,Divorced,17848,1,Yes,4,4,34,1,16,5,5
33,No,Sales,44,3364,1,Male,63,3,2,Executive,4,Divorced,6794,4,No,1,1,4,1,6,5,0
29,No,HR,6,3365,2,Female,98,2,3,Analyst,2,Married,8307,2,Yes,1,2,63,4,16,9,3
54,No,HR,17,3366,4,Male,30,2,5,Analyst,2,Divorced,11121,3,Yes,1,1,78,1,15,2,5
44,No,Sales,26,3367,1,Female,38,4,4,Assistant,1,Divorced,12408,4,No,3,4,55,3,6,3,1
22,No,HR,22,3368,4,Female,44,1,2,Analyst,5,Single,8229,3,No,1,3,76,1,21,4,2
57,No,Marketing,26,3369,3,Female,22,4,2,Assistant,1,Single,5955,3,No,1,1,0,2,8,13,3
36,No,HR,42,3370,4,Male,93,2,5,Assistant,5,Married,19345,1,Yes,2,2,6,3,3,7,5
31,No,HR,35,3371,4,Male,24,2,1,Analyst,1,Single,5953,3,Yes,4,2,11,2,9,10,2
43,No,IT,13,3372,3,Female,50,2,2,Manager,1,Divorced,8742,1,No,2,4,95,3,21,12,0
48,Yes,Marketing,40,3373,3,Female,38,4,5,Assistant,2,Divorced,8184,2,No,4,3,20,1,9,1,5
44,No,Marketing,49,3374,2,Female,22,1,1,Analyst,3,Divorced,3316,1,No,2,4,75,4,5,3,7
55,No,IT,5,3375,2,Female,15,3,4,Manager,2,Married,15010,2,Yes,2,1,35,4,19,10,7
45,No,Finance,22,3376,3,Female,88,2,1,Analyst,1,Single,9238,4,No,4,2,32,1,25,7,3
57,Yes,Sales,39,3377,3,Male,88,2,2,Analyst,3,Divorced,15746,3,No,4,2,3,3,16,8,5
20,No,Marketing,35,3378,1,Male,47,3,4,Manager,1,Single,17020,1,Yes,1,2,50,2,16,2,0
39,No,Finance,6,3379,1,Male,45,4,4,Analyst,1,Single,3394,2,Yes,2,4,48,3,18,11,5
47,No,Sales,46,3380,1,Female,91,1,1,Assistant,3,Single,8315,2,No,3,2,72,2,12,3,0
35,No,Marketing,9,3381,1,Female,76,1,4,Executive,2,Single,12765,4,Yes,1,4,38,1,16,14,3
36,Yes,HR,23,3382,3,Male,49,3,1,Executive,4,Married,7371,1,No,1,1,70,1,29,7,8
59,Yes,Marketing,49,3383,2,Male,58,2,1,Analyst,1,Married,6581,2,No,1,2,17,1,5,13,5
47,No,Sales,41,3384,1,Female,61,4,1,Executive,4,Married,16549,3,Yes,4,2,58,4,3,7,3
31,No,Finance,45,3385,3,Male,46,4,5,Executive,2,Divorced,9548,2,No,2,1,22,3,7,3,9
46,No,HR,29,3386,4,Male,77,3,2,Executive,4,Divorced,7258,2,Yes,3,2,99,1,20,10,3
49,No,Sales,48,3387,2,Male,36,1,4,Assistant,2,Divorced,12834,4,No,4,2,19,4,14,5,3
53,No,Sales,11,3388,2,Female,21,4,3,Assistant,4,Married,9947,3,No,1,2,30,4,24,7,9
