Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,external_avg_salary,external_job_demand,salary_gap,NoRecentPromotion,StagnationScore,SatisfactionIndex,Department_HR,Department_Human Resources,Department_IT,Department_Marketing,Department_Research & Development,Department_Sales,Gender_Male,JobRole_Assistant,JobRole_Executive,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,JobRoleMapped_Laboratory Technician,JobRoleMapped_Manager,JobRoleMapped_Other,JobRoleMapped_Research Scientist,JobRoleMapped_Sales Executive,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,AgeGroup_26-35,AgeGroup_36-45,AgeGroup_46-55,AgeGroup_55+
39,0,40,2,30,3,3,5,3976,4,3,4,72,3,13,2,2,69047.72894688007,12784,65071.72894688007,0,4,3.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
22,1,8,4,83,2,1,1,6555,1,4,1,21,4,28,6,8,69047.72894688007,12784,62492.72894688007,1,14,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0,29,1,27,4,3,5,14360,3,3,2,24,2,29,4,8,69047.72894688007,12784,54687.72894688007,1,12,2.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
20,0,49,2,24,4,4,4,10455,3,3,1,8,4,15,4,7,69047.72894688007,12784,58592.72894688007,1,11,2.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
36,1,6,2,73,1,2,1,14818,1,1,4,34,2,21,8,6,102997.714045,2542,88179.714045,1,14,2.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
21,0,21,3,16,1,3,5,11460,4,4,1,52,3,5,3,9,69047.72894688007,12784,57587.72894688007,1,12,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
48,0,10,3,94,2,3,2,6028,4,2,3,45,1,25,11,2,69047.72894688007,12784,63019.72894688007,0,13,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
39,0,40,1,66,2,5,5,13327,3,1,2,45,2,16,8,2,69047.72894688007,12784,55720.72894688007,0,10,2.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
25,0,22,3,15,4,5,5,8239,1,2,1,62,3,27,10,6,69047.72894688007,12784,60808.72894688007,1,16,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
27,1,37,1,84,1,4,1,14399,1,3,3,56,1,6,13,3,69047.72894688007,12784,54648.72894688007,1,16,1.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
48,0,8,3,68,4,1,1,4405,3,4,2,72,1,4,5,7,69047.72894688007,12784,64642.72894688007,1,12,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52,0,6,3,33,4,1,3,19822,1,2,1,6,3,6,2,0,69047.72894688007,12784,49225.72894688007,0,2,2.33,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
22,1,48,1,42,3,2,4,18369,4,2,2,80,3,23,12,0,69047.72894688007,12784,50678.72894688007,0,12,2.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
54,0,44,2,19,3,4,2,19698,4,3,2,75,3,23,5,6,69047.72894688007,12784,49349.72894688007,1,11,2.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
24,0,28,1,90,4,1,5,5112,4,4,3,72,4,26,4,8,69047.72894688007,12784,63935.72894688007,1,12,3.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46,0,21,3,44,1,3,1,19975,1,3,1,5,4,16,9,1,69047.72894688007,12784,49072.72894688007,0,10,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
31,0,26,2,95,3,4,5,16779,3,2,4,87,2,19,6,4,69047.72894688007,12784,52268.72894688007,1,10,3.67,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
39,0,20,3,33,1,3,5,15482,4,1,3,18,2,6,11,1,102997.714045,2542,87515.714045,0,12,3.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
39,0,32,3,56,4,2,5,6670,2,4,4,54,3,11,13,8,69047.72894688007,12784,62377.72894688007,1,21,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,0,49,3,39,3,4,5,19033,3,4,1,63,2,14,3,8,69047.72894688007,12784,50014.72894688007,1,11,3.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
58,1,32,1,49,4,2,2,15288,1,4,2,80,2,23,2,0,69047.72894688007,12784,53759.72894688007,0,2,1.67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
23,0,3,2,23,2,5,2,7463,4,3,3,77,4,15,14,6,102997.714045,2542,95534.714045,1,20,2.33,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,1,33,3,53,1,2,2,9774,2,3,2,64,3,1,7,0,69047.72894688007,12784,59273.72894688007,0,7,2.33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
57,0,37,4,70,4,5,2,5423,4,1,3,55,2,4,1,6,69047.72894688007,12784,63624.72894688007,1,7,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
46,1,17,2,52,2,4,3,14454,4,1,2,81,3,7,5,7,102997.714045,2542,88543.714045,1,12,2.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
32,0,12,2,29,4,3,1,16087,4,1,1,93,2,28,5,0,69047.72894688007,12784,52960.72894688007,0,5,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
32,1,48,3,60,3,3,4,4453,2,1,1,87,4,10,4,2,69047.72894688007,12784,64594.72894688007,0,6,2.67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41,0,16,1,51,3,3,4,3195,3,4,3,79,3,1,3,9,69047.72894688007,12784,65852.72894688007,1,12,2.67,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
47,0,47,3,74,1,2,1,11981,3,3,3,17,2,14,9,4,69047.72894688007,12784,57066.72894688007,1,13,2.33,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
41,1,16,4,76,1,4,4,14259,1,4,2,10,1,24,14,9,69047.72894688007,12784,54788.72894688007,1,23,3.33,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
38,0,45,3,45,2,4,3,6553,4,1,4,63,4,6,4,6,69047.72894688007,12784,62494.72894688007,1,10,3.33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
27,0,11,2,44,1,5,1,15641,2,1,4,33,1,14,14,4,69047.72894688007,12784,53406.72894688007,1,18,2.33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
27,1,8,2,80,3,4,4,12004,4,1,4,37,3,22,9,2,69047.72894688007,12784,57043.72894688007,0,11,3.33,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
45,0,18,1,21,3,3,5,7930,4,4,3,65,4,19,7,7,102997.714045,2542,95067.714045,1,14,3.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
45,1,11,4,44,1,4,3,5580,2,4,4,35,4,6,9,5,69047.72894688007,12784,63467.72894688007,1,14,3.67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42,0,24,4,47,2,5,4,3404,1,2,1,26,2,20,2,0,69047.72894688007,12784,65643.72894688007,0,2,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
32,0,49,1,52,4,4,3,11144,2,3,3,7,3,25,2,6,69047.72894688007,12784,57903.72894688007,1,8,2.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
47,1,28,2,98,2,4,1,5336,1,3,2,79,1,29,12,8,69047.72894688007,12784,63711.72894688007,1,20,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28,0,31,3,33,2,3,1,10846,2,1,3,78,1,20,12,0,102997.714045,2542,92151.714045,0,12,2.33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
39,0,33,4,23,4,4,1,17013,2,3,3,0,1,6,8,6,69047.72894688007,12784,52034.72894688007,1,14,2.67,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
38,1,34,2,46,1,2,4,3089,2,1,4,89,4,11,14,1,69047.72894688007,12784,65958.72894688007,0,15,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
58,0,32,1,44,2,5,2,12597,1,3,3,94,1,29,12,0,102997.714045,2542,90400.714045,0,12,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
31,0,46,4,20,2,5,3,12809,2,1,1,99,4,29,9,0,102997.714045,2542,90188.714045,0,9,2.67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
34,1,43,2,75,3,5,4,12717,3,3,1,66,1,29,13,2,102997.714045,2542,90280.714045,0,15,2.33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
50,0,38,2,95,4,4,3,18317,4,2,1,64,2,22,2,0,69047.72894688007,12784,50730.72894688007,0,2,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
33,0,20,2,51,4,2,5,16560,2,2,1,3,3,11,6,9,69047.72894688007,12784,52487.72894688007,1,15,2.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
30,0,39,1,93,2,5,1,7041,1,1,3,9,3,17,14,1,102997.714045,2542,95956.714045,0,15,1.67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
45,0,28,2,85,1,1,1,14354,4,4,2,96,2,20,6,6,69047.72894688007,12784,54693.72894688007,1,12,1.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
46,0,49,4,92,4,3,2,3715,4,1,3,70,2,9,7,7,69047.72894688007,12784,65332.72894688007,1,14,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30,0,32,4,34,4,1,1,17237,3,3,3,78,4,14,5,2,69047.72894688007,12784,51810.72894688007,0,7,2.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
57,0,37,4,44,3,1,5,18163,2,2,3,72,3,27,3,6,69047.72894688007,12784,50884.72894688007,1,9,4.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
53,0,21,3,32,4,5,3,8268,2,4,2,68,1,26,10,6,69047.72894688007,12784,60779.72894688007,1,16,2.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
38,0,39,4,77,1,1,4,19037,2,1,2,32,2,6,14,9,102997.714045,2542,83960.714045,1,23,3.33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
25,0,32,2,75,3,1,1,13309,1,3,1,41,2,28,11,3,69047.72894688007,12784,55738.72894688007,1,14,1.33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
57,0,15,3,71,1,2,4,15990,4,2,4,28,4,4,3,0,69047.72894688007,12784,53057.72894688007,0,3,3.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
47,0,26,4,36,3,3,2,19033,4,2,2,62,4,7,12,3,69047.72894688007,12784,50014.72894688007,1,15,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
20,0,7,4,63,4,4,1,14952,4,3,4,24,3,10,6,0,102997.714045,2542,88045.714045,0,6,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
54,1,24,2,32,1,5,2,13279,2,3,4,18,1,7,1,9,69047.72894688007,12784,55768.72894688007,1,10,2.67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
59,0,44,4,75,4,5,3,9832,3,3,3,80,2,5,13,3,69047.72894688007,12784,59215.72894688007,1,16,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
27,0,35,4,96,1,1,3,12814,4,1,1,28,2,4,8,4,69047.72894688007,12784,56233.72894688007,1,12,2.67,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
26,0,28,2,92,2,4,5,3083,2,2,1,84,4,15,7,8,69047.72894688007,12784,65964.72894688007,1,15,2.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
30,0,34,1,82,4,4,1,19469,3,1,2,78,1,4,7,6,102997.714045,2542,83528.714045,1,13,1.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
58,0,31,1,21,1,4,4,10464,4,3,1,89,2,15,6,8,69047.72894688007,12784,58583.72894688007,1,14,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
23,0,32,3,21,3,5,1,12934,2,1,3,2,3,7,3,8,69047.72894688007,12784,56113.72894688007,1,11,2.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
44,1,30,4,79,1,5,3,18468,1,3,1,29,4,6,14,7,69047.72894688007,12784,50579.72894688007,1,21,2.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
31,0,20,4,54,3,2,2,17879,3,1,4,80,4,4,12,1,69047.72894688007,12784,51168.72894688007,0,13,3.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
45,1,49,2,38,2,5,5,12132,1,1,4,5,3,19,9,4,69047.72894688007,12784,56915.72894688007,1,13,3.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
57,0,18,3,46,4,5,4,6480,3,4,2,76,4,2,10,3,69047.72894688007,12784,62567.72894688007,1,13,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,0,18,1,24,1,2,2,8749,4,3,1,70,4,15,11,0,69047.72894688007,12784,60298.72894688007,0,11,1.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
56,0,23,1,23,3,5,4,7713,1,1,4,40,1,20,6,5,69047.72894688007,12784,61334.72894688007,1,11,3.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
43,0,25,4,53,4,1,5,3724,4,3,4,79,3,23,12,4,102997.714045,2542,99273.714045,1,16,4.33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35,0,19,2,17,1,1,5,3187,1,4,3,4,2,2,6,9,102997.714045,2542,99810.714045,1,15,3.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,27,4,83,4,2,4,9601,2,2,3,80,4,13,6,9,69047.72894688007,12784,59446.72894688007,1,15,3.67,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
44,0,13,4,21,1,2,3,5772,1,2,1,64,3,28,6,6,69047.72894688007,12784,63275.72894688007,1,12,2.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
23,0,27,4,26,2,1,2,17480,1,2,1,72,1,25,6,0,69047.72894688007,12784,51567.72894688007,0,6,2.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
30,0,21,1,37,3,4,2,7612,2,2,3,49,3,14,12,4,69047.72894688007,12784,61435.72894688007,1,16,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
51,0,25,3,77,1,5,1,5580,1,2,3,76,2,9,4,2,102997.714045,2542,97417.714045,0,6,2.33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
26,0,23,2,31,3,3,2,4138,4,1,2,91,2,16,2,3,102997.714045,2542,98859.714045,1,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
30,1,22,3,92,4,3,3,10211,2,2,2,20,4,22,1,3,102997.714045,2542,92786.714045,1,4,2.67,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
47,0,40,1,78,2,2,3,17235,2,2,3,70,3,9,8,5,69047.72894688007,12784,51812.72894688007,1,13,2.33,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
42,0,22,1,79,1,3,4,3213,3,4,2,68,4,17,13,3,69047.72894688007,12784,65834.72894688007,1,16,2.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
42,0,7,1,42,4,4,1,3605,1,4,4,55,1,22,5,6,102997.714045,2542,99392.714045,1,11,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
47,0,45,4,72,1,3,2,18424,2,1,1,71,1,3,3,2,69047.72894688007,12784,50623.72894688007,0,5,2.33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
45,0,49,1,32,3,1,2,19749,3,2,3,22,4,22,9,7,69047.72894688007,12784,49298.72894688007,1,16,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
44,0,16,2,58,2,2,5,3898,2,2,1,32,3,5,3,1,69047.72894688007,12784,65149.72894688007,0,4,2.67,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
48,0,8,2,78,1,3,4,13963,2,4,2,64,1,12,5,1,69047.72894688007,12784,55084.72894688007,0,6,2.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
38,0,15,2,51,3,5,1,18169,1,4,2,93,2,5,2,0,102997.714045,2542,84828.714045,0,2,1.67,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
52,0,22,2,17,1,2,3,19473,3,1,2,23,4,14,6,5,69047.72894688007,12784,49574.72894688007,1,11,2.33,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
55,0,21,4,28,2,4,2,5440,4,1,2,86,1,17,9,5,69047.72894688007,12784,63607.72894688007,1,14,2.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33,0,31,3,21,3,1,2,16461,1,4,2,20,3,5,1,5,102997.714045,2542,86536.714045,1,6,2.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
33,0,35,2,31,1,3,5,8563,1,3,4,76,2,13,11,0,69047.72894688007,12784,60484.72894688007,0,11,3.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
54,0,25,4,84,4,1,5,14403,2,4,3,97,4,27,3,3,69047.72894688007,12784,54644.72894688007,1,6,4.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
49,1,27,3,97,2,4,2,19676,4,3,1,40,2,22,10,0,69047.72894688007,12784,49371.72894688007,0,10,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
47,0,10,4,93,2,3,2,18606,2,3,4,86,4,15,1,1,102997.714045,2542,84391.714045,0,2,3.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
36,1,30,2,53,3,2,5,14361,3,1,2,84,4,17,5,7,69047.72894688007,12784,54686.72894688007,1,12,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
22,0,22,4,19,3,2,3,8429,4,4,4,21,3,10,5,7,69047.72894688007,12784,60618.72894688007,1,12,3.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
35,1,44,2,93,4,5,2,12282,3,3,3,45,1,16,4,0,69047.72894688007,12784,56765.72894688007,0,4,2.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
49,0,28,4,66,3,4,4,14821,2,1,2,28,1,29,5,0,69047.72894688007,12784,54226.72894688007,0,5,3.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
48,1,43,4,40,3,3,2,11342,1,4,3,52,4,23,8,2,69047.72894688007,12784,57705.72894688007,0,10,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
34,0,36,3,53,2,1,4,17653,1,4,1,22,2,29,14,6,102997.714045,2542,85344.714045,1,20,2.67,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
44,0,42,3,59,1,1,5,8434,1,2,2,21,2,16,8,5,102997.714045,2542,94563.714045,1,13,3.33,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
57,0,25,4,91,3,3,3,3983,2,4,1,97,3,17,6,2,69047.72894688007,12784,65064.72894688007,0,8,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
